pulau_kota,kategori,nama_perumahan,latitude,longitude,link_gmaps
Makassar,Elite,ESPANA Residence Tanjung Bunga nomor 88,-5.1855158,119.3908783,https://www.google.com/maps/place/ESPANA+Residence+Tanjung+Bunga+nomor+88/data=!4m7!3m6!1s0x2dbf1da3d8fa24cd:0xe2250c2aeaaeeaab!8m2!3d-5.1855158!4d119.3908783!16s%2Fg%2F11cjk3tyv1!19sChIJzST62KMdvy0Rq-qu6ioMJeI?authuser=0&hl=id&rclk=1
Makassar,Elite,Laqava Land,-5.101147,119.5183817,https://www.google.com/maps/place/Laqava+Land/data=!4m7!3m6!1s0x2dbefb59d726d9ef:0x8a96974124a6a112!8m2!3d-5.101147!4d119.5183817!16s%2Fg%2F11jjzdjfhp!19sChIJ79km11n7vi0REqGmJEGXloo?authuser=0&hl=id&rclk=1
Makassar,Elite,Kompleks IDI Pettarani,-5.1527199,119.4412431,https://www.google.com/maps/place/Kompleks+IDI+Pettarani/data=!4m7!3m6!1s0x2dbee2b868d061f9:0xbf5523923e7b0320!8m2!3d-5.1527199!4d119.4412431!16s%2Fg%2F11cnkdgm4w!19sChIJ-WHQaLjivi0RIAN7PpIjVb8?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Teuku Mansion,-5.1138391,119.4364733,https://www.google.com/maps/place/Perumahan+Teuku+Mansion/data=!4m7!3m6!1s0x2dbefd720993f45d:0x37d0cdb47effc57d!8m2!3d-5.1138391!4d119.4364733!16s%2Fg%2F11b90gv34f!19sChIJXfSTCXL9vi0RfcX_frTN0Dc?authuser=0&hl=id&rclk=1
Makassar,Elite,Bumi Pratama Residence,-5.1739765,119.4754801,https://www.google.com/maps/place/Bumi+Pratama+Residence/data=!4m7!3m6!1s0x2dbee307d811ad71:0x26d72f801886cac2!8m2!3d-5.1739765!4d119.4754801!16s%2Fg%2F11c533bwxz!19sChIJca0R2Afjvi0RwsqGGIAv1yY?authuser=0&hl=id&rclk=1
Makassar,Elite,Royal Spring,-5.1887049,119.4815054,https://www.google.com/maps/place/Royal+Spring/data=!4m7!3m6!1s0x2dbee3c06a555185:0xca33c4a88cc08786!8m2!3d-5.1887049!4d119.4815054!16s%2Fg%2F11b7hfz_zp!19sChIJhVFVasDjvi0RhofAjKjEM8o?authuser=0&hl=id&rclk=1
Makassar,Elite,GRAND ALAUDDIN RESIDENCE,-5.1826772,119.4382483,https://www.google.com/maps/place/GRAND+ALAUDDIN+RESIDENCE/data=!4m7!3m6!1s0x2dbee28a093511ed:0x53eb5e274650dd46!8m2!3d-5.1826772!4d119.4382483!16s%2Fg%2F11c30v0q9l!19sChIJ7RE1CYrivi0RRt1QRide61M?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Pesona Landak Indah,-5.163586,119.4264755,https://www.google.com/maps/place/Perumahan+Pesona+Landak+Indah/data=!4m7!3m6!1s0x2dbee299f793e14d:0x8bcf3bd648f52edc!8m2!3d-5.163586!4d119.4264755!16s%2Fg%2F11ddxmrljs!19sChIJTeGT95nivi0R3C71SNY7z4s?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Bumi Tirta Nusantara,-5.1492432,119.4267337,https://www.google.com/maps/place/Perumahan+Bumi+Tirta+Nusantara/data=!4m7!3m6!1s0x2dbee2afaafdd409:0x4d8b844a55d49a1d!8m2!3d-5.1492432!4d119.4267337!16s%2Fg%2F11c6cd03zt!19sChIJCdT9qq_ivi0RHZrUVUqEi00?authuser=0&hl=id&rclk=1
Makassar,Elite,Royal Spring - BSA Land,-5.1906008,119.4812194,https://www.google.com/maps/place/Royal+Spring+-+BSA+Land/data=!4m7!3m6!1s0x2dbee337d59e6ee7:0x34d27e8d6b365eb!8m2!3d-5.1906008!4d119.4812194!16s%2Fg%2F11j0rgf6p8!19sChIJ526e1Tfjvi0R62Wz1ugnTQM?authuser=0&hl=id&rclk=1
Makassar,Elite,de'Serena Mutiara Residence,-5.0702125,119.4963594,https://www.google.com/maps/place/de%27Serena+Mutiara+Residence/data=!4m7!3m6!1s0x2dbefc1b765192c9:0x480385105bddedcd!8m2!3d-5.0702125!4d119.4963594!16s%2Fg%2F11dzd3tt6m!19sChIJyZJRdhv8vi0Rze3dWxCFA0g?authuser=0&hl=id&rclk=1
Makassar,Elite,Kompleks Graha Sari,-5.1769798,119.4405653,https://www.google.com/maps/place/Kompleks+Graha+Sari/data=!4m7!3m6!1s0x2dbee28ac7d3eec3:0x48e0ef476973218c!8m2!3d-5.1769798!4d119.4405653!16s%2Fg%2F11cjj1b7dh!19sChIJw-7Tx4rivi0RjCFzaUfv4Eg?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Tamangapa Modern Land II,-5.1838072,119.4835479,https://www.google.com/maps/place/Perumahan+Tamangapa+Modern+Land+II/data=!4m7!3m6!1s0x2dbee3a3197037e1:0xe5c9a4d3447776d1!8m2!3d-5.1838072!4d119.4835479!16s%2Fg%2F11bw2gfl5t!19sChIJ4TdwGaPjvi0R0XZ3RNOkyeU?authuser=0&hl=id&rclk=1
Makassar,Elite,Rafflesia Residence - Metro Tanjung Bunga,-5.1849231,119.38994,https://www.google.com/maps/place/Rafflesia+Residence+-+Metro+Tanjung+Bunga/data=!4m7!3m6!1s0x2dbf1da1254941fd:0x240cac32e2b2a647!8m2!3d-5.1849231!4d119.38994!16s%2Fg%2F11g6r7rnyt!19sChIJ_UFJJaEdvy0RR6ay4jKsDCQ?authuser=0&hl=id&rclk=1
Makassar,Elite,Marketing Insignia Residence,-5.1012764,119.5131382,https://www.google.com/maps/place/Marketing+Insignia+Residence/data=!4m7!3m6!1s0x2dbefb7f8de754b1:0x628ba98479c34676!8m2!3d-5.1012764!4d119.5131382!16s%2Fg%2F11dymc1sw4!19sChIJsVTnjX_7vi0RdkbDeYSpi2I?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Menteng Garden Tanjung Bunga,-5.1699735,119.4004051,https://www.google.com/maps/place/Perumahan+Menteng+Garden+Tanjung+Bunga/data=!4m7!3m6!1s0x2dbf1d6de3a97033:0xaa224506be2d5025!8m2!3d-5.1699735!4d119.4004051!16s%2Fg%2F11cjnnxbtg!19sChIJM3Cp420dvy0RJVAtvgZFIqo?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Mutiara Gading 2 Extension,-5.1146769,119.5017328,https://www.google.com/maps/place/Perumahan+Mutiara+Gading+2+Extension/data=!4m7!3m6!1s0x2dbefde551fd168d:0xdd530af7a5a92a03!8m2!3d-5.1146769!4d119.5017328!16s%2Fg%2F11v9h049x1!19sChIJjRb9UeX9vi0RAyqppfcKU90?authuser=0&hl=id&rclk=1
Makassar,Elite,Ilma Green Residence,-5.1632266,119.4584589,https://www.google.com/maps/place/Ilma+Green+Residence/data=!4m7!3m6!1s0x2dbee2e6db00f3f1:0x2ea66749f90432e!8m2!3d-5.1632266!4d119.4584589!16s%2Fg%2F1hm4rd0kd!19sChIJ8fMA2-bivi0RLkOQn3Rm6gI?authuser=0&hl=id&rclk=1
Makassar,Elite,Waterfrontcity Makassar,-5.1608363,119.4007902,https://www.google.com/maps/place/Waterfrontcity+Makassar/data=!4m7!3m6!1s0x2dbf1d78ef9f5b95:0xaabce5c4f4b0163e!8m2!3d-5.1608363!4d119.4007902!16s%2Fg%2F11jbb491y5!19sChIJlVuf73gdvy0RPhaw9MTlvKo?authuser=0&hl=id&rclk=1
Makassar,Elite,TALLASA CITY,-5.1241242,119.4900064,https://www.google.com/maps/place/TALLASA+CITY/data=!4m7!3m6!1s0x2dbefc5e280a135d:0x6eee5f4153f4ab58!8m2!3d-5.1241242!4d119.4900064!16s%2Fg%2F11cs4ky9ww!19sChIJXRMKKF78vi0RWKv0U0Ff7m4?authuser=0&hl=id&rclk=1
Makassar,Elite,Grand andana land,-5.1361545,119.4638367,https://www.google.com/maps/place/Grand+andana+land/data=!4m7!3m6!1s0x2dbefde282918839:0x9d349f2797501a67!8m2!3d-5.1361545!4d119.4638367!16s%2Fg%2F11jr38dh3s!19sChIJOYiRguL9vi0RZxpQlyefNJ0?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Baiti Jannati,-5.1340786,119.4810012,https://www.google.com/maps/place/Perumahan+Baiti+Jannati/data=!4m7!3m6!1s0x2dbefccea55defe1:0xe7bf412b2a2b1da3!8m2!3d-5.1340786!4d119.4810012!16s%2Fg%2F11c5zz0wgs!19sChIJ4e9dpc78vi0Rox0rKitBv-c?authuser=0&hl=id&rclk=1
Makassar,Elite,The Mutiara Springs,-5.1149239,119.5048973,https://www.google.com/maps/place/The+Mutiara+Springs/data=!4m7!3m6!1s0x2dbefd00138b955f:0xa4be24c55a4368d0!8m2!3d-5.1149239!4d119.5048973!16s%2Fg%2F11lvvj5_m2!19sChIJX5WLEwD9vi0R0GhDWsUkvqQ?authuser=0&hl=id&rclk=1
Makassar,Elite,New. Bougenville. II,-5.1594645,119.439334,https://www.google.com/maps/place/New.+Bougenville.+II/data=!4m7!3m6!1s0x2dbee2bfe6358cb3:0xe80d57b9ee3e323a!8m2!3d-5.1594645!4d119.439334!16s%2Fg%2F11b76zmd2b!19sChIJs4w15r_ivi0ROjI-7rlXDeg?authuser=0&hl=id&rclk=1
Makassar,Elite,Perum Puri Nirwana Regency,-5.1680564,119.4570893,https://www.google.com/maps/place/Perum+Puri+Nirwana+Regency/data=!4m7!3m6!1s0x2dbee3027c3d89ff:0x9b673524ef644ad3!8m2!3d-5.1680564!4d119.4570893!16s%2Fg%2F11bxdv1b60!19sChIJ_4k9fALjvi0R00pk7yQ1Z5s?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan - Puri Asri,-5.1427302,119.4725968,https://www.google.com/maps/place/Perumahan+-+Puri+Asri/data=!4m7!3m6!1s0x2dbee32de82e9361:0x423b69013e41850b!8m2!3d-5.1427302!4d119.4725968!16s%2Fg%2F11c326z188!19sChIJYZMu6C3jvi0RC4VBPgFpO0I?authuser=0&hl=id&rclk=1
Makassar,Elite,Citraland Celebes Red Burgundy,-5.183785,119.464503,https://www.google.com/maps/place/Citraland+Celebes+Red+Burgundy/data=!4m7!3m6!1s0x2dbee305f4d88bd7:0x84e8fb96d637d8ef!8m2!3d-5.183785!4d119.464503!16s%2Fg%2F11j2cbznsc!19sChIJ14vY9AXjvi0R79g31pb76IQ?authuser=0&hl=id&rclk=1
Makassar,Elite,Royal Sentraland Btp,-5.1445775,119.5315658,https://www.google.com/maps/place/Royal+Sentraland+Btp/data=!4m7!3m6!1s0x2dbee5ea50663325:0x1762cd6c2cc85442!8m2!3d-5.1445775!4d119.5315658!16s%2Fg%2F11h5v2vc7d!19sChIJJTNmUOrlvi0RQlTILGzNYhc?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan The Warna Residence Sudiang Makassar,-5.0844483,119.5315649,https://www.google.com/maps/place/Perumahan+The+Warna+Residence+Sudiang+Makassar/data=!4m7!3m6!1s0x2dbefbe0cb7a0ebf:0xf30d0a9ce4fd89e3!8m2!3d-5.0844483!4d119.5315649!16s%2Fg%2F11j5q43c50!19sChIJvw56y-D7vi0R44n95JwKDfM?authuser=0&hl=id&rclk=1
Makassar,Elite,Perumahan Minasaupa Residence,-5.1838961,119.457882,https://www.google.com/maps/place/Perumahan+Minasaupa+Residence/data=!4m7!3m6!1s0x2dbee3006900501b:0x367a3d5dce811cae!8m2!3d-5.1838961!4d119.457882!16s%2Fg%2F11wfstb07b!19sChIJG1AAaQDjvi0RrhyBzl09ejY?authuser=0&hl=id&rclk=1
Makassar,Elite,"Cluster Blue Aqua, CitraLand Tallasa City - Makassar",-5.1140451,119.4871919,"https://www.google.com/maps/place/Cluster+Blue+Aqua,+CitraLand+Tallasa+City+-+Makassar/data=!4m7!3m6!1s0x2dbefc581a9712f3:0x76baf94e5e9b190!8m2!3d-5.1140451!4d119.4871919!16s%2Fg%2F11dywt9cj0!19sChIJ8xKXGlj8vi0RkLHp5ZSvawc?authuser=0&hl=id&rclk=1"
Makassar,Elite,Bukit Baruga Antang,-5.154497,119.4893378,https://www.google.com/maps/place/Bukit+Baruga+Antang/data=!4m7!3m6!1s0x2dbee3400c0c1727:0xc749f3fb44786f21!8m2!3d-5.154497!4d119.4893378!16s%2Fg%2F11gbl32_87!19sChIJJxcMDEDjvi0RIW94RPvzScc?authuser=0&hl=id&rclk=1
Makassar,Elite,CLUSTER UTOPIA TALLASA CITY,-5.1040962,119.4790014,https://www.google.com/maps/place/CLUSTER+UTOPIA+TALLASA+CITY/data=!4m7!3m6!1s0x2dbefc6098ce7ff5:0x7b9da2c16ee30113!8m2!3d-5.1040962!4d119.4790014!16s%2Fg%2F11c7t7pw7c!19sChIJ9X_OmGD8vi0REwHjbsGinXs?authuser=0&hl=id&rclk=1
Makassar,Elite,River Side Residence,-5.190722,119.440249,https://www.google.com/maps/place/River+Side+Residence/data=!4m7!3m6!1s0x2dbee269e8707883:0x676d73704be023ec!8m2!3d-5.190722!4d119.440249!16s%2Fg%2F11bc8c8t6b!19sChIJg3hw6Gnivi0R7CPgS3BzbWc?authuser=0&hl=id&rclk=1
Makassar,Elite,Pesona Taman Dahlia,-5.1621257,119.4066946,https://www.google.com/maps/place/Pesona+Taman+Dahlia/data=!4m7!3m6!1s0x2dbf1db96d41069b:0xe9b4bf751d5c37c7!8m2!3d-5.1621257!4d119.4066946!16s%2Fg%2F11fn8l71rb!19sChIJmwZBbbkdvy0RxzdcHXW_tOk?authuser=0&hl=id&rclk=1
Makassar,Elite,MEGA MUTIARA MAKASSAR,-5.1151954,119.5056446,https://www.google.com/maps/place/MEGA+MUTIARA+MAKASSAR/data=!4m7!3m6!1s0x2dbefdf5a49de313:0xceb6f49372e25dad!8m2!3d-5.1151954!4d119.5056446!16s%2Fg%2F11s63gfzd9!19sChIJE-OdpPX9vi0RrV3icpP0ts4?authuser=0&hl=id&rclk=1
Manado,Subsidi,Rumah Subsidi,1.5607554,124.9118276,https://www.google.com/maps/place/Rumah+Subsidi/data=!4m7!3m6!1s0x3287a12556b3c829:0x23118963efaf88c!8m2!3d1.5607554!4d124.9118276!16s%2Fg%2F11rvdcyfw3!19sChIJKcizViWhhzIRjPj6PpYYMQI?authuser=0&hl=id&rclk=1
Manado,Subsidi,Puri Manado Permai,1.5476449,124.8737624,https://www.google.com/maps/place/Puri+Manado+Permai/data=!4m7!3m6!1s0x3287a19aeb0ef917:0xbaed0e6362c59f8f!8m2!3d1.5476449!4d124.8737624!16s%2Fg%2F11r95nvrt4!19sChIJF_kO65qhhzIRj5_FYmMO7bo?authuser=0&hl=id&rclk=1
Manado,Subsidi,Perumahan Manado Permai,1.4800063,124.8737711,https://www.google.com/maps/place/Perumahan+Manado+Permai/data=!4m7!3m6!1s0x32870ac58a55180d:0x19352cd20275dd67!8m2!3d1.4800063!4d124.8737711!16s%2Fg%2F11c4l_1hpj!19sChIJDRhVisUKhzIRZ911AtIsNRk?authuser=0&hl=id&rclk=1
Manado,Subsidi,GRIYA MALEOSAN INDAH,1.5209182,124.9074555,https://www.google.com/maps/place/GRIYA+MALEOSAN+INDAH/data=!4m7!3m6!1s0x3287a0f590e9beb7:0x1a6b873363779b85!8m2!3d1.5209182!4d124.9074555!16s%2Fg%2F11f2sm88r2!19sChIJt77pkPWghzIRhZt3YzOHaxo?authuser=0&hl=id&rclk=1
Manado,Subsidi,Manado Griya Indah blok b21,1.4863839,124.8757811,https://www.google.com/maps/place/Manado+Griya+Indah+blok+b21/data=!4m7!3m6!1s0x32870ac7a6586ecf:0xe1e45db4abaa8aff!8m2!3d1.4863839!4d124.8757811!16s%2Fg%2F11c2nhr0v6!19sChIJz25YpscKhzIR_4qqq7Rd5OE?authuser=0&hl=id&rclk=1
Manado,Subsidi,Griya Buha Asri,1.5264124,124.8811568,https://www.google.com/maps/place/Griya+Buha+Asri/data=!4m7!3m6!1s0x3287a1b12e98ae7b:0x30a8686f53340f6a!8m2!3d1.5264124!4d124.8811568!16s%2Fg%2F11srw2l2qm!19sChIJe66YLrGhhzIRag80U29oqDA?authuser=0&hl=id&rclk=1
Manado,Subsidi,Manado Residence,1.5012901,124.8853705,https://www.google.com/maps/place/Manado+Residence/data=!4m7!3m6!1s0x32870ba9230e1cd5:0xa9223abefd5ddce7!8m2!3d1.5012901!4d124.8853705!16s%2Fg%2F11h18dc4v_!19sChIJ1RwOI6kLhzIR59xd_b46Iqk?authuser=0&hl=id&rclk=1
Manado,Subsidi,Rumah Subsidi Manado,1.5241535,124.925923,https://www.google.com/maps/place/Rumah+Subsidi+Manado/data=!4m7!3m6!1s0x3287a1f874a42e35:0xfca2640de6605e98!8m2!3d1.5241535!4d124.925923!16s%2Fg%2F11v9cfl8dl!19sChIJNS6kdPihhzIRmF5g5g1kovw?authuser=0&hl=id&rclk=1
Manado,Subsidi,Perum koka asri blok k2,1.4275469,124.8586633,https://www.google.com/maps/place/Perum+koka+asri+blok+k2/data=!4m7!3m6!1s0x32877307d400c309:0x5b15350ed5522576!8m2!3d1.4275469!4d124.8586633!16s%2Fg%2F11hddp__hd!19sChIJCcMA1AdzhzIRdiVS1Q41FVs?authuser=0&hl=id&rclk=1
Manado,Subsidi,Kantor Pemasaran Perumahan Griya Paniki Indah,1.5396272,124.9109407,https://www.google.com/maps/place/Kantor+Pemasaran+Perumahan+Griya+Paniki+Indah/data=!4m7!3m6!1s0x3287a106936b6de7:0x90474e7ea49b371!8m2!3d1.5396272!4d124.9109407!16s%2Fg%2F11dxsy9pd4!19sChIJ521rkwahhzIRcbNJ6ud0BAk?authuser=0&hl=id&rclk=1
Manado,Subsidi,Perumahan Vinzia Land,1.4525584,124.8493804,https://www.google.com/maps/place/Perumahan+Vinzia+Land/data=!4m7!3m6!1s0x328775152d42e5c7:0xff3f5a1655a2f860!8m2!3d1.4525584!4d124.8493804!16s%2Fg%2F11js24k8pn!19sChIJx-VCLRV1hzIRYPiiVRZaP_8?authuser=0&hl=id&rclk=1
Manado,Subsidi,PERUM Perumnas - Cab. SULUT,1.4850634,124.8425833,https://www.google.com/maps/place/PERUM+Perumnas+-+Cab.+SULUT/data=!4m7!3m6!1s0x3287753e4c446d2b:0x41af81b678cee778!8m2!3d1.4850634!4d124.8425833!16s%2Fg%2F1hc0t7cpn!19sChIJK21ETD51hzIReOfOeLaBr0E?authuser=0&hl=id&rclk=1
Manado,Subsidi,Perumahan Cozy Home Maumbi,1.4701994,124.9122595,https://www.google.com/maps/place/Perumahan+Cozy+Home+Maumbi/data=!4m7!3m6!1s0x32870bacac09bbb3:0xf3555ac050d170fd!8m2!3d1.4701994!4d124.9122595!16s%2Fg%2F11c452hdkl!19sChIJs7sJrKwLhzIR_XDRUMBaVfM?authuser=0&hl=id&rclk=1
Manado,Subsidi,Perum Viola Land Matungkas,1.4792644,124.9593883,https://www.google.com/maps/place/Perum+Viola+Land+Matungkas/data=!4m7!3m6!1s0x328709e3351d4f77:0x338301593e3fab13!8m2!3d1.4792644!4d124.9593883!16s%2Fg%2F11h7bc0btx!19sChIJd08dNeMJhzIRE6s_PlkBgzM?authuser=0&hl=id&rclk=1
Manado,Subsidi,Kantor Pemasaran Perumahan Koka Asri,1.4377093,124.8450568,https://www.google.com/maps/place/Kantor+Pemasaran+Perumahan+Koka+Asri/data=!4m7!3m6!1s0x3287733666448583:0xdfef063b15399cc2!8m2!3d1.4377093!4d124.8450568!16s%2Fg%2F11h4cym2r3!19sChIJg4VEZjZzhzIRwpw5FTsG798?authuser=0&hl=id&rclk=1
Manado,Subsidi,AKR Grand Kawanua International City,1.5040104,124.8998323,https://www.google.com/maps/place/AKR+Grand+Kawanua+International+City/data=!4m7!3m6!1s0x3287a07763ca8847:0x36ac132c163cc0a0!8m2!3d1.5040104!4d124.8998323!16s%2Fg%2F11b7q6vd47!19sChIJR4jKY3eghzIRoMA8FiwTrDY?authuser=0&hl=id&rclk=1
Manado,Subsidi,Griya Paniki Indah,1.5399326,124.9001244,https://www.google.com/maps/place/Griya+Paniki+Indah/data=!4m7!3m6!1s0x3287a1a9f318ed3b:0xc09081af1f56bcc!8m2!3d1.5399326!4d124.9001244!16s%2Fg%2F11fy9cxlhg!19sChIJO-0Y86mhhzIRzGv18RoICQw?authuser=0&hl=id&rclk=1
Manado,Subsidi,KAIRAGI MAS Real Estate,1.4989686,124.8872455,https://www.google.com/maps/place/KAIRAGI+MAS+Real+Estate/data=!4m7!3m6!1s0x32870a9cea10940d:0x59d86854c9aef9e1!8m2!3d1.4989686!4d124.8872455!16s%2Fg%2F11fzrl_vq_!19sChIJDZQQ6pwKhzIR4fmuyVRo2Fk?authuser=0&hl=id&rclk=1
Manado,Subsidi,Tamansari Metropolitan Manado,1.5055727,124.9050465,https://www.google.com/maps/place/Tamansari+Metropolitan+Manado/data=!4m7!3m6!1s0x32870aa2af9c89fd:0x600d383dc3145fc2!8m2!3d1.5055727!4d124.9050465!16s%2Fg%2F1hd_f_m35!19sChIJ_Ymcr6IKhzIRwl8Uwz04DWA?authuser=0&hl=id&rclk=1
Manado,Subsidi,Perumahan Politeknik Indah,1.5072447,124.8911177,https://www.google.com/maps/place/Perumahan+Politeknik+Indah/data=!4m7!3m6!1s0x3287a071417a450b:0x18057d0fe366de62!8m2!3d1.5072447!4d124.8911177!16s%2Fg%2F1hm3mcryq!19sChIJC0V6QXGghzIRYt5m4w99BRg?authuser=0&hl=id&rclk=1
Manado,Subsidi,CitraLand Kairagi Manado,1.4979192,124.876156,https://www.google.com/maps/place/CitraLand+Kairagi+Manado/data=!4m7!3m6!1s0x32870bf0370278f7:0x55395bb4b9ebeb6!8m2!3d1.4979192!4d124.876156!16s%2Fg%2F11q24ss7nh!19sChIJ93gCN_ALhzIRtr6eS7uVUwU?authuser=0&hl=id&rclk=1
Manado,Subsidi,Kantor Pemasaran Citraland Manado,1.437508,124.8446954,https://www.google.com/maps/place/Kantor+Pemasaran+Citraland+Manado/data=!4m7!3m6!1s0x328774a7cfdfc20f:0x27dada3737f1a914!8m2!3d1.437508!4d124.8446954!16s%2Fg%2F1hm1rw4px!19sChIJD8Lfz6d0hzIRFKnxNzfa2ic?authuser=0&hl=id&rclk=1
Manado,Subsidi,Rumah Subsidi Manado,1.5241535,124.925923,https://www.google.com/maps/place/Rumah+Subsidi+Manado/data=!4m7!3m6!1s0x3287a1f874a42e35:0xfca2640de6605e98!8m2!3d1.5241535!4d124.925923!16s%2Fg%2F11v9cfl8dl!19sChIJNS6kdPihhzIRmF5g5g1kovw?authuser=0&hl=id&rclk=1
Manado,Subsidi,City Hill Residence,1.4759252,124.8466926,https://www.google.com/maps/place/City+Hill+Residence/data=!4m7!3m6!1s0x32877522fefde6a5:0x541cceb9c46bc4fc!8m2!3d1.4759252!4d124.8466926!16s%2Fg%2F11b7f0_z9m!19sChIJpeb9_iJ1hzIR_MRrxLnOHFQ?authuser=0&hl=id&rclk=1
Manado,Subsidi,PERUMNAS Samesta Tamara Manado,1.5586653,124.9071308,https://www.google.com/maps/place/PERUMNAS+Samesta+Tamara+Manado/data=!4m7!3m6!1s0x3287a107e31c6ecf:0xa2c7d5dde14705f6!8m2!3d1.5586653!4d124.9071308!16s%2Fg%2F11ld4j8yx5!19sChIJz24c4wehhzIR9gVH4d3Vx6I?authuser=0&hl=id&rclk=1
Manado,Subsidi,BML Property Group,1.459651,124.8016377,https://www.google.com/maps/place/BML+Property+Group/data=!4m7!3m6!1s0x328775656f0a70a7:0x93a9cce8fce4a627!8m2!3d1.459651!4d124.8016377!16s%2Fg%2F11j84wdjt1!19sChIJp3AKb2V1hzIRJ6bk_OjMqZM?authuser=0&hl=id&rclk=1
Manado,Subsidi,Perumahan Citraloka Buha,1.5347303,124.8675558,https://www.google.com/maps/place/Perumahan+Citraloka+Buha/data=!4m7!3m6!1s0x3287a1005d728abf:0x65cefc8a171cc5d8!8m2!3d1.5347303!4d124.8675558!16s%2Fg%2F11xlll_800!19sChIJv4pyXQChhzIR2MUcF4r8zmU?authuser=0&hl=id&rclk=1
Manado,Subsidi,Perumahan Malendeng,1.4635024,124.8851056,https://www.google.com/maps/place/Perumahan+Malendeng/data=!4m7!3m6!1s0x32870b191ea7278d:0x49d535f7e03ec5bc!8m2!3d1.4635024!4d124.8851056!16s%2Fg%2F11c1_vwrqq!19sChIJjSenHhkLhzIRvMU-4Pc11Uk?authuser=0&hl=id&rclk=1
Manado,Subsidi,Perumahan Wale Manguni,1.4999765,124.8580111,https://www.google.com/maps/place/Perumahan+Wale+Manguni/data=!4m7!3m6!1s0x328775ee6652db9b:0x6178005b154d9ec7!8m2!3d1.4999765!4d124.8580111!16s%2Fg%2F11fj6jpct0!19sChIJm9tSZu51hzIRx55NFVsAeGE?authuser=0&hl=id&rclk=1
Manado,Subsidi,Kantor Pemasaran Perumahan Koka Asri,1.4377093,124.8450568,https://www.google.com/maps/place/Kantor+Pemasaran+Perumahan+Koka+Asri/data=!4m7!3m6!1s0x3287733666448583:0xdfef063b15399cc2!8m2!3d1.4377093!4d124.8450568!16s%2Fg%2F11h4cym2r3!19sChIJg4VEZjZzhzIRwpw5FTsG798?authuser=0&hl=id&rclk=1
Manado,Elite,Diamond Hill citraland Manado,1.4484592,124.8498327,https://www.google.com/maps/place/Diamond+Hill+citraland+Manado/data=!4m7!3m6!1s0x328774bac1da92f7:0x4e4517039d46a9e5!8m2!3d1.4484592!4d124.8498327!16s%2Fg%2F11c5_82gt6!19sChIJ95Lawbp0hzIR5alGnQMXRU4?authuser=0&hl=id&rclk=1
Manado,Elite,Citraland Elite Residence,1.4375668,124.8446588,https://www.google.com/maps/place/Citraland+Elite+Residence/data=!4m7!3m6!1s0x328773214a4d8383:0x953bec42abb24d16!8m2!3d1.4375668!4d124.8446588!16s%2Fg%2F11fnr5brys!19sChIJg4NNSiFzhzIRFk2yq0LsO5U?authuser=0&hl=id&rclk=1
Manado,Elite,Tamansari Metropolitan Manado,1.5055727,124.9050465,https://www.google.com/maps/place/Tamansari+Metropolitan+Manado/data=!4m7!3m6!1s0x32870aa2af9c89fd:0x600d383dc3145fc2!8m2!3d1.5055727!4d124.9050465!16s%2Fg%2F1hd_f_m35!19sChIJ_Ymcr6IKhzIRwl8Uwz04DWA?authuser=0&hl=id&rclk=1
Manado,Elite,PRIORITY PREMIUM VILLAGE,1.4325957,124.8062869,https://www.google.com/maps/place/PRIORITY+PREMIUM+VILLAGE/data=!4m7!3m6!1s0x3287738fe30a0231:0x700e0868a405f9db!8m2!3d1.4325957!4d124.8062869!16s%2Fg%2F11f01w1b9_!19sChIJMQIK449zhzIR2_kFpGgIDnA?authuser=0&hl=id&rclk=1
Manado,Elite,Perumahan Vinzia Land,1.4525584,124.8493804,https://www.google.com/maps/place/Perumahan+Vinzia+Land/data=!4m7!3m6!1s0x328775152d42e5c7:0xff3f5a1655a2f860!8m2!3d1.4525584!4d124.8493804!16s%2Fg%2F11js24k8pn!19sChIJx-VCLRV1hzIRYPiiVRZaP_8?authuser=0&hl=id&rclk=1
Manado,Elite,Bukit Kawanua Golf Residence Electra 9,1.5049053,124.8950883,https://www.google.com/maps/place/Bukit+Kawanua+Golf+Residence+Electra+9/data=!4m7!3m6!1s0x3287a079fe5c935f:0x3b05e5d29626de03!8m2!3d1.5049053!4d124.8950883!16s%2Fg%2F11bwlncf30!19sChIJX5Nc_nmghzIRA94mltLlBTs?authuser=0&hl=id&rclk=1
Manado,Elite,CitraLand Kairagi Manado,1.4979192,124.876156,https://www.google.com/maps/place/CitraLand+Kairagi+Manado/data=!4m7!3m6!1s0x32870bf0370278f7:0x55395bb4b9ebeb6!8m2!3d1.4979192!4d124.876156!16s%2Fg%2F11q24ss7nh!19sChIJ93gCN_ALhzIRtr6eS7uVUwU?authuser=0&hl=id&rclk=1
